VTBR,D,20150105,000000,0.0660000,0.0693000,0.0656200,0.0675000,17080460000
VTBR,D,20150106,000000,0.0669900,0.0689400,0.0661800,0.0666600,13044150000
VTBR,D,20150108,000000,0.0666000,0.0693400,0.0665100,0.0674100,15523540000
VTBR,D,20150109,000000,0.0675700,0.0689800,0.0641000,0.0653100,17549210000
VTBR,D,20150112,000000,0.0645200,0.0672200,0.0635300,0.0635300,20662390000
VTBR,D,20150113,000000,0.0630000,0.0641000,0.0595200,0.0605000,20131570000
VTBR,D,20150114,000000,0.0604800,0.0615400,0.0591000,0.0601000,21325990000
VTBR,D,20150115,000000,0.0611000,0.0644400,0.0601800,0.0627300,37942450000
VTBR,D,20150116,000000,0.0626800,0.0656200,0.0616200,0.0652200,27031910000
VTBR,D,20150119,000000,0.0649900,0.0675000,0.0637000,0.0640100,26053070000
VTBR,D,20150120,000000,0.0643000,0.0644700,0.0612000,0.0621000,28513300000
VTBR,D,20150121,000000,0.0623800,0.0635000,0.0612700,0.0635000,21430000000
VTBR,D,20150122,000000,0.0636600,0.0650900,0.0631200,0.0636200,28010140000
VTBR,D,20150123,000000,0.0639900,0.0648900,0.0631500,0.0638000,20200870000
VTBR,D,20150126,000000,0.0634300,0.0634600,0.0608700,0.0626000,20510680000
VTBR,D,20150127,000000,0.0609800,0.0639900,0.0604100,0.0636400,18909020000
VTBR,D,20150128,000000,0.0640400,0.0682100,0.0640200,0.0671800,38975130000
VTBR,D,20150129,000000,0.0672500,0.0701500,0.0660300,0.0665000,42584470000
VTBR,D,20150130,000000,0.0669300,0.0689400,0.0658300,0.0689400,36238170000
VTBR,D,20150202,000000,0.0692500,0.0697000,0.0666500,0.0669600,17039500000
VTBR,D,20150203,000000,0.0670700,0.0680000,0.0665000,0.0677000,15960850000
VTBR,D,20150204,000000,0.0680100,0.0688600,0.0663500,0.0668900,9545860000
VTBR,D,20150205,000000,0.0667100,0.0689500,0.0660800,0.0678600,21560920000
VTBR,D,20150206,000000,0.0680100,0.0695400,0.0678100,0.0682600,21960330000
VTBR,D,20150209,000000,0.0684000,0.0700000,0.0675700,0.0680000,26472200000
VTBR,D,20150210,000000,0.0680000,0.0692000,0.0673400,0.0682100,10990940000
VTBR,D,20150211,000000,0.0688100,0.0697000,0.0686100,0.0690500,16830610000
VTBR,D,20150212,000000,0.0697900,0.0719900,0.0665500,0.0690000,33235220000
VTBR,D,20150213,000000,0.0694000,0.0699600,0.0686600,0.0694000,23486950000
VTBR,D,20150216,000000,0.0694100,0.0696300,0.0672100,0.0672500,17904940000
VTBR,D,20150217,000000,0.0674500,0.0695200,0.0663000,0.0670900,27616580000
VTBR,D,20150218,000000,0.0672000,0.0683500,0.0668400,0.0668400,17734800000
VTBR,D,20150219,000000,0.0670000,0.0670500,0.0647400,0.0669600,23918380000
VTBR,D,20150220,000000,0.0674000,0.0677100,0.0658200,0.0666000,14549130000
VTBR,D,20150224,000000,0.0645400,0.0656600,0.0637500,0.0645100,17157540000
VTBR,D,20150225,000000,0.0645100,0.0667000,0.0633900,0.0667000,28982780000
VTBR,D,20150226,000000,0.0671400,0.0707800,0.0669300,0.0701000,56276630000
VTBR,D,20150227,000000,0.0698000,0.0706400,0.0676000,0.0680000,34261600000
VTBR,D,20150302,000000,0.0679900,0.0687900,0.0673800,0.0681000,11050370000
VTBR,D,20150303,000000,0.0677100,0.0695400,0.0676500,0.0695100,19319380000
VTBR,D,20150304,000000,0.0690000,0.0698800,0.0680000,0.0680000,12024880000
